"id";"Name";"Address1";"Address2";"City";"Province";"Postal";"Fee";"Lat";"Lng"
1011;"MEDICINE BOTTLE #7211";"4912 PLAZA AVENUE";"BOX 939";"SWAN HILLS";"AB";"T0G2C0";"$12.30";"54.7180203";"-115.4012728"
1012;"DRUGSTORE PHARMACY #4390";"70 HEWLETT PARK LANDING";"";"SYLVAN LAKE";"AB";"T4S2J3";"$9.90";"52.3061116";"-114.0748628"
1013;"WALMART PHARMACY #1102";"3420 47TH AVE";"";"SYLVAN LAKE";"AB";"T4S0B6";"$11.96";"52.3055946";"-114.0637328"
1014;"SHOPPERS DRUG MART #2450";"TODDERICK B.PROCHNAU PHARMACY";"BLDG 800, 3715 47TH AVENUE";"SYLVAN LAKE";"AB";"T4S0C8";"$12.22";"52.3076201";"-114.0979947"
1015;"SHOPPERS DRUG MART #2438";"TODDERICK PROCHNAU PHARMACY LTD";"BAYS 8-13-5043 50A STREET";"SYLVAN LAKE";"AB";"T4S1R1";"$12.27";"52.3076201";"-114.0979947"
1016;"REXALL #7221";"4635 - 50TH STREET";"";"SYLVAN LAKE";"AB";"T4S1P2";"$12.30";"52.3044224";"-114.0967992"
1017;"SYLVAN LAKE PHARMACY";"SYLVAN LAKE PHARMACY LTD";"#102 - 5007 46 ST";"SYLVAN LAKE";"AB";"T4S1C2";"$12.30";"52.3076201";"-114.0979947"
1018;"WALMART PHARMACY #1046";"4500 - 64TH STREET";"";"TABER";"AB";"T1G0A4";"$11.56";"49.782766";"-112.1280402"
1019;"TABER CO-OP PHARMACY";"MEDICINE HAT COOP";"4926 46TH AVENUE";"TABER";"AB";"T1G2A4";"$12.26";"49.7859606";"-112.1496533"
1020;"TABER COOP PHARMACY";"SOUTH COUNTRY CO-OP LTD";"4926 46TH AVENUE";"TABER";"AB";"T1G2A4";"$12.29";"49.7859606";"-112.1496533"
1021;"DRIFTWOOD DRUGS";"5120 - 48TH AVENUE";"";"TABER";"AB";"T1G1R9";"$12.30";"49.783892";"-112.147103"
1022;"JOHNSON'S TABER DRUGS";"AARHUS HOLDINGS";"5204-48 AVE";"TABER";"AB";"T1G1S1";"$12.30";"49.7859606";"-112.1496533"
1023;"THORHILD DRUGSTORE (644)";"BOX #115";"";"THORHILD";"AB";"T0A3J0";"$12.30";"54.153255";"-113.125807"
1024;"ROYAL CARE GUARDIAN PHARMACY";"NESASAMDERA VENTURES INC";"4902 HANKIN STREET, PO BOX 688";"THORSBY";"AB";"T0C2P0";"$12.30";"53.2275529";"-114.0500485"
1025;"SANDSTONE PHARMACIES";"THREE HILLS";"422 MAIN STREET BOX 460";"THREE HILLS";"AB";"T0M2A0";"$12.30";"51.696543";"-113.208844"
1026;"PETER'S PHARMACY";"BOX 640";"";"THREE HILLS";"AB";"T0M2A0";"$12.30";"-37.8094";"145.136443"
1027;"GUARDIAN DRUGS";"5222-50 STREET";"BOX 270";"TOFIELD";"AB";"T0B4J0";"$12.30";"53.3700835";"-112.6668912"
1028;"TOFIELD PHARMACY";"5119 - 50TH STREET";"BOX 1029";"TOFIELD";"AB";"T0B4J0";"$12.30";"53.3688352";"-112.6671127"
1029;"BALKWILL PHARMACY LTD.";"P.O. BOX 480";"";"TROCHU";"AB";"T0M2C0";"$12.30";"51.8245281";"-113.229202"
1030;"TWO HILLS PHARMACY";"P.O. BOX 271";"";"TWO HILLS";"AB";"T0B4K0";"$12.30";"52.2739061";"-113.8115552"
1031;"REXALL #7206";"4705 - 50TH AVENUE";"BOX 538";"VALLEYVIEW";"AB";"T0H3N0";"$12.30";"55.0689566";"-117.2757881"
1032;"FISHER'S VAUXHALL PHARMACY LTD";"415-2ND AVENUE NORTH";"";"VAUXHALL";"AB";"T0K2K0";"$12.30";"50.0681472";"-112.1043932"
1033;"NO FRILLS PHARMACY #4380";"4734 - 50 AVENUE";"";"VEGREVILLE";"AB";"T9C1L1";"$9.80";"53.492117";"-112.04296"
1034;"WALMART PHARMACY #1071";"6809 HWY 16A WEST";"";"VEGREVILLE";"AB";"T9C0A2";"$11.85";"53.5032726";"-112.0835013"
1035;"THE MEDICINE SHOPPE #161";"4910 - 50 STREET";"BOX 100";"VEGREVILLE";"AB";"T9C1R1";"$12.30";"53.494427";"-112.053855"
1036;"VEGREVILLE VALUE DRUG MART";"PO BOX 398";"134-4925 50TH AVENUE";"VEGREVILLE";"AB";"T9C1R4";"$12.30";"53.514446";"-112.027496"
1037;"LONG'S DRUG MART (489)";"4939-50TH AVENUE";"";"VERMILION";"AB";"T9X1A6";"$12.30";"53.3537865";"-110.8522192"
1038;"APPLE DRUGS VERMILION";"5009 - 50TH AVENUE";"";"VERMILION";"AB";"T9X1A7";"$12.30";"53.353715";"-110.8533684"
1039;"SHOPPERS DRUG MART #2471";"SCOTT GILLINGHAM PHARMACY LTD";"5009 50 AVE";"VERMILION";"AB";"T9X1A7";"$12.30";"53.3540161";"-110.8586257"
1040;"CROSSROADS IDA PHARMACY";"5119 - 50 STREET";"BOX 750";"VIKING";"AB";"T0B4N0";"$12.30";"53.0941086";"-111.7780182"
1041;"VILNA PHARMACY";"YAMANI CONSULTANTS INC.";"5012 - 50TH STREET,  BOX 249";"VILNA";"AB";"T0A3L0";"$12.30";"54.1164695";"-111.9212398"
1042;"MARKET STREET PHARMACY";"121 FIRST STREET SOUTH";"PO BOX 240";"VULCAN";"AB";"T0L2B0";"$12.27";"50.4031831";"-113.2611177"
1043;"LIFE MED PHARMACY #2";"WRIGHT PHARMACY LTD";"PO BOX 518,  218 CENTER STREET";"VULCAN";"AB";"T0L2B0";"$12.30";"50.4031725";"-113.2612478"
1044;"WABAMUN PHARMACY LTD";"5120 51 AVENUE";"BOX 90";"WABAMUN";"AB";"T0E2K0";"$12.18";"53.5577698";"-114.47139"
1045;"BIGSTONE APPLE DRUGS";"BIGSTONE PHARMACY GP LTD";"BOX 507  8-911 STONY POINT ROAD";"WABASCA";"AB";"T0G2K0";"$11.96";"56.0144698";"-113.8215527"
1046;"DRUGSTORE PHARMACY #4379";"2601 - 14TH AVENUE";"";"WAINWRIGHT";"AB";"T9W1L3";"$9.77";"52.8416344";"-110.8337381"
1047;"WALMART PHARMACY #1062";"2901 - 13TH AVENUE";"";"WAINWRIGHT";"AB";"T9W0A1";"$11.77";"52.8417881";"-110.8277005"
1048;"WAINWRIGHT VALUE DRUG MART";"306 - 10TH STREET";"";"WAINWRIGHT";"AB";"T9W1P6";"$12.29";"52.834862";"-110.860108"
1049;"REXALL #7516";"118 10TH STREET";"";"WAINWRIGHT";"AB";"T9W1P8";"$12.30";"52.833448";"-110.861687"
1050;"LEIBEL'S PHARMACY";"7B VILLAGE DRIVE";"RR 2";"WESTEROSE";"AB";"T0C2V0";"$12.30";"52.9611061";"-114.0280803"
1051;"LOBLAW PHARMACY #4909";"10851 - 100TH STREET";"";"WESTLOCK";"AB";"T7P2R5";"$9.94";"54.1509126";"-113.8311692"
1052;"SHOPPERS DRUG MART #2341";"FF BRAGA PHARMACY LIMITED";"10015  107 ST";"WESTLOCK";"AB";"T7P2K7";"$12.20";"54.1521565";"-113.851419"
1053;"MEDICINE BOTTLE #7205";"10703 - 100TH AVENUE";"BOX 1680";"WESTLOCK";"AB";"T0G2L0";"$12.30";"54.155982";"-113.861973"
1054;"PIDSADOWSKI IDA PHARMACY";"103-10030 106 ST";"";"WESTLOCK";"AB";"T7P2K4";"$12.30";"54.1559454";"-113.8595481"
1055;"WESTLOCK PRESCRIPTION CENTRE";"OLLIKKA PHARMACY LTD";"102-10124 107 ST";"WESTLOCK";"AB";"T7P1X3";"$12.30";"54.1521565";"-113.851419"
1056;"WALMART PHARMACY #3112";"3600 56TH STREET";"#300 DENHAM LANDING";"WETASKIWIN";"AB";"T9A3T5";"$11.79";"52.953396";"-113.3954065"
1057;"SAFEWAY PHARMACY #8899";"SOBEYS WEST INC.";"3901 56 STREET";"WETASKIWIN";"AB";"T9A2B1";"$11.94";"52.9695353";"-113.3772454"
1058;"WETASKIWIN FAMILY PHARMACY INC";"5101 A 50 STREET";"P.O. BOX 6025";"WETASKIWIN";"AB";"T9A2E8";"$12.18";"52.970515";"-113.3738627"
1059;"WETASKIWIN VALUE DRUG MART";"5215A 50 AVE";"";"WETASKIWIN";"AB";"T9A0S7";"$12.24";"52.969885";"-113.380042"
1060;"SHOPPERS DRUG MART #324";"4825 50 STREET";"WHISTLE STOP MALL";"WETASKIWIN";"AB";"T9A1J6";"$12.29";"52.9692038";"-113.3742061"
1061;"WETASKIWIN HOSPITAL PHARMACY";"6910 - 47 STREET";"";"WETASKIWIN";"AB";"T9A3N3";"$12.30";"52.986764";"-113.367947"
1062;"TOWN & COUNTRY PHARMACY";"5104-50TH AVENUE";"";"WETASKIWIN";"AB";"T9A0S6";"$12.89";"52.970077";"-113.376646"
1063;"LOBLAW PHARMACY #4202";"4420 - 52ND AVE";"";"WHITECOURT";"AB";"T7S1P8";"$9.56";"54.143805";"-115.671648"
1064;"WALMART PHARMACY #1009";"5005 DAHL DRIVE";"";"WHITECOURT";"AB";"T7S1P6";"$11.82";"54.1410052";"-115.6662137"
1065;"LIFE MED PHARMACY";"4740 50 AVE";"PO BOX 1110";"WHITECOURT";"AB";"T7S1P1";"$12.27";"54.1406378";"-115.6790867"
1066;"WHITECOURT REXALL #7203";"4802 - 51ST STREET";"";"WHITECOURT";"AB";"T7S1R9";"$12.30";"54.1393182";"-115.6876209"
1067;"ADVANCED HEALTH";"PHARMASAVE #385";"BOX 2409, 5112 50 ST";"WHITECOURT";"AB";"T7S1W3";"$12.30";"54.1424043";"-115.6849812"
1068;"SAVE-ON-FOODS #929";"BOX 609";"157 NORTH CARIBOO HWY";"100 MILE HOUSE";"BC";"V0K2E0";"$10.00";"48.7507582";"-117.3991155"
1069;"DONEX PHARMACY & DEPARTMENT";"STORE (2001)  LTD";"145 BIRCH AVENUE. P.O. BOX 40";"100 MILE HOUSE";"BC";"V0K2E0";"$10.49";"51.6439705";"-121.2950097"
1070;"PHARMASAVE #129";"P.O. BOX 308";"#3 - 575B ALDER AVE";"100 MILE HOUSE";"BC";"V0K2E0";"$10.50";"49.2532671";"-123.0825077"
1071;"COSTCO PHARMACY #163";"1127 SUMAS WAY";"";"ABBOTSFORD";"BC";"V2S8H2";"$4.46";"49.022538";"-122.266625"
1072;"CLEARBROOK PHARMACY";"1 - 2629 CEDAR PARK PLACE";"";"ABBOTSFORD";"BC";"V2T3S4";"$8.99";"49.050075";"-122.335651"
1073;"LONDON DRUGS LTD #85";"L110-3122 MT. LEHMAN ROAD";"";"ABBOTSFORD";"BC";"V2T3C5";"$9.60";"49.0580836";"-122.3783578"
1074;"LOBLAW PHARMACY #4368";"32900 S. FRASER WAY";"";"ABBOTSFORD";"BC";"V2S5A1";"$9.78";"49.0498975";"-122.3124766"
1075;"DRUGSTORE PHARMACY #1558";"2855 GLADWIN RD";"";"ABBOTSFORD";"BC";"V2T6Y4";"$9.97";"49.0540213";"-122.3175724"
1076;"MARSHALL PHARMACY LTD.";"33774 MARSHALL ROAD";"";"ABBOTSFORD";"BC";"V2S1L1";"$9.99";"49.038254";"-122.288701"
1077;"BLUERIDGE PHARMACY";"101 - 30461 BLUERIDGE DRIVE";"";"ABBOTSFORD";"BC";"V2T0B1";"$10.00";"49.0655573";"-122.3794184"
1078;"CEDARPARK PHARMACY LTD";"112-2580 CEDAR PARK PLACE";"";"ABBOTSFORD";"BC";"V2T3S5";"$10.00";"49.049163";"-122.335137"
1079;"BULA PHARMACY";"33634 BUSBY ROAD";"";"ABBOTSFORD";"BC";"V2S1V2";"$10.00";"49.042979";"-122.292617"
1080;"WALMART PHARMACY #1113";"3122 MT.LEHMAN ROAD";"";"ABBOTSFORD";"BC";"V4X2M9";"$10.00";"49.0580836";"-122.3783578"
1081;"LANGDON PHARMACY";"POOKIE BEAN MEDICAL CENTRE INC";"108-2669 LANGDON STREET";"ABBOTSFORD";"BC";"V2T3L3";"$10.00";"49.054587";"-122.328026"
1082;"SAFEWAY PHARMACY #4932";"0977835 B.C. LTD";"100-32500 S. FRASER WAY";"ABBOTSFORD";"BC";"V2T4W1";"$10.00";"49.0451272";"-122.2226046"
1083;"SAVE ON FOODS #150";"OVERWAITEA PHARMACIES LTD";"101-1888 NORTH PARALLEL RD";"ABBOTSFORD";"BC";"V3G2C6";"$10.00";"49.054587";"-122.328026"
1084;"PROSPER PHARMACY";"TRIKAYA HEALTH SOLUTIONS LTD";"113-2777 GLADWIN ROAD";"ABBOTSFORD";"BC";"V2T4V1";"$10.00";"49.054587";"-122.328026"
1085;"SILVERMERE PHARMACY";"SILVERMERE PHARMACY (2) B.C. LTD";"8 -32442 GEORGE FERGUSON WAY";"ABBOTSFORD";"BC";"V2T4Y4";"$10.00";"49.054587";"-122.328026"
1086;"MT LEHMAN PHARMACY LTD";"110-30495 CARDINAL AVE";"";"ABBOTSFORD";"BC";"V2T0A5";"$10.00";"49.0607195";"-122.3787708"
1087;"MEDICINE SHOPPE #356";"P.H.C. CLINIC PHARMACY LTD";"D-2388 MCCALLUM ROAD";"ABBOTSFORD";"BC";"V2S3P4";"$10.00";"49.054587";"-122.328026"
1088;"ABBOTSFORD CARE PHARMACY";"6-33324 SOUTH FRASER WAY";"";"ABBOTSFORD";"BC";"V2S2B4";"$10.00";"49.0492122";"-122.3010609"
1089;"NEWGEN PHARMACHOICE";"TLC PHARMACY";"100-1945 MCCALLUM ROAD";"ABBOTSFORD";"BC";"V2S3N4";"$10.00";"49.054587";"-122.328026"
1090;"PHARMACITY DRUGSTORE #2";"ALLWOOD PHARMACY INC";"102-2752 ALLWOOD STREET";"ABBOTSFORD";"BC";"V2T3R7";"$10.00";"49.054587";"-122.328026"
1091;"SAVE-ON-FOODS PHARMACY #981";"OVERWAITEA FOOD GROUP LP";"2388  WHATCOM ROAD";"ABBOTSFORD";"BC";"V3G0C1";"$10.00";"49.054587";"-122.328026"
1092;"YOUR COMMUNITY PHARMACY";"OTTER FARM & HOME CO-OPERATIVE";"104-2596 MCMILLAN ROAD";"ABBOTSFORD";"BC";"V3G1C4";"$10.00";"49.054587";"-122.328026"
1093;"ELLWOOD MEDICINE SHOPPE #148";"9-31205 MACLURE ROAD";"";"ABBOTSFORD";"BC";"V2T5E5";"$10.00";"49.0549044";"-122.3588338"
1094;"GARDEN PARK PHARMACY";"212-2825 CLEARBROOK RD";"";"ABBOTSFORD";"BC";"V2T6S3";"$10.00";"49.0534971";"-122.3385563"
1095;"SAVE-ON-FOODS #904";"2140 SUMAS WAY";"";"ABBOTSFORD";"BC";"V2S2C7";"$10.00";"49.0410107";"-122.2695174"
1096;"WALMART PHARMACY #3019";"1812 VEDDAR WAY";"";"ABBOTSFORD";"BC";"V2S8K1";"$10.00";"49.0348617";"-122.2702782"
1097;"ABBY PHARMACY";"100 - 2845 CRUICKSHANK ST.";"";"ABBOTSFORD";"BC";"V2T5E7";"$10.00";"49.053984";"-122.324347"
1098;"SAVE-ON-FOODS #908";"32700 SOUTH FRASER WAY";"";"ABBOTSFORD";"BC";"V2T4M5";"$10.00";"49.0499303";"-122.317111"
1099;"ABBEY REXALL #7113";"32943 MARSHALL ROAD";"ROOM # 1A";"ABBOTSFORD";"BC";"V2S1J8";"$10.00";"49.0384303";"-122.312112"
1100;"IDA PLAZA PHARMACY";"2655 CLEARBROOK RD";"UNIT 174";"ABBOTSFORD";"BC";"V2T2Y6";"$10.00";"49.0506187";"-122.338611"
1101;"MCCALLUM PHARMACY";"2481 B MCCALLUM ROAD";"";"ABBOTSFORD";"BC";"V2S3P8";"$10.10";"49.0472497";"-122.2939758"
1102;"SHOPPERS DRUG MART #2290";"ALPHA DRUGS INC";"32390 SOUTH FRASER HWY";"ABBOTSFORD";"BC";"V2T1X2";"$10.35";"49.054587";"-122.328026"
1103;"SHOPPERS DRUG MART #2241";"MOHAMMED FATHY DRUGS LTD";"1-2871 LIVINGSTONE AVENUE";"ABBOTSFORD";"BC";"V2T0C2";"$10.45";"49.054587";"-122.328026"
1104;"SHOPPERS DRUG MART #2288";"SUMAS MOUNTAIN DRUG LTD";"2332 WHATCOM ROAD";"ABBOTSFORD";"BC";"V3G0C1";"$10.56";"49.054587";"-122.328026"
1105;"SHOPPERS SIMPLY PHARMACY #260";"R-KHALIL INC";"103-2051 MCCALLUM RD";"ABBOTSFORD";"BC";"V2S3N5";"$10.57";"49.054587";"-122.328026"
1106;"SHOPPERS DRUG MART #2288";"MMF-PHARMACY LTD";"2332 WHATCOM ROAD";"ABBOTSFORD";"BC";"V3G0C1";"$10.57";"49.054587";"-122.328026"
1107;"SHOPPERS DRUG MART #205";"YAMINI CONSULTING INC";"143 - 32900 SOUTH FRASER WAY";"ABBOTSFORD";"BC";"V2S5A1";"$10.59";"49.054587";"-122.328026"
1108;"PHARMASAVE #086";"0922058 BC LTD";"#520-3033 IMMEL STREET";"ABBOTSFORD";"BC";"V2S6S2";"$10.95";"49.0451272";"-122.2226046"
1109;"MEDICAL TOWER DRUGS LTD.";"#6 - 2151 MCCALLUM RAOD";"";"ABBOTSFORD";"BC";"V2S3N8";"$10.95";"49.0409925";"-122.2934255"
1110;"GLADWIN PHARMACY";"2955 GLADWIN ROAD";"#104";"ABBOTSFORD";"BC";"V2T5T4";"$11.95";"49.0558033";"-122.3160979"
1111;"PHARMASAVE HEALTH CENTRE #056";"300-32900 MARSHALL RD";"";"ABBOTSFORD";"BC";"V2S0C2";"$12.49";"49.0368165";"-122.3134471"
1112;"SEABIRD PHARMACY LTD";"PO BOX 37";"2895 CHOWAT RD";"AGASSIZ";"BC";"V0M1A2";"$9.90";"49.2344801";"-121.7764072"
1113;"AGASSIZ PHARMACY";"AGASSIZ PHARMACY LTD";"PO BOX 37, 7046 PIONEER AVE";"AGASSIZ";"BC";"V0M1A0";"$10.00";"49.2389409";"-121.7658827"
1114;"SHOPPERS DRUG MART #2133";"BAL'S PHARMACY INC.";"7130 PIONEER ST, PO BOX 100";"AGASSIZ";"BC";"V0M1A0";"$10.49";"49.2389409";"-121.7658827"
1115;"RX SAVE PHARMACY #2";"1027695 B.C. LTD";"27265 FRASER HWY";"ALDERGROVE";"BC";"V4W3P9";"$9.50";"49.0580516";"-122.470667"
1116;"ALDERGROVE MEDICAL PHARMACY";"ALDERGROVE MEDICAL PHARMACY LTD";"120-3113 272 ST";"ALDERGROVE";"BC";"V4W3R9";"$10.00";"49.0580516";"-122.470667"
1117;"SAVE-ON-FOODS #902";"26310 FRASER HWY";"";"ALDERGROVE";"BC";"V4W2Z7";"$10.00";"49.0588654";"-122.4946237"
1118;"OTTER CO-OP PHARMACY";"3600-248TH STREET";"";"ALDERGROVE";"BC";"V4W2V1";"$10.00";"49.0219159";"-122.5370842"
1119;"ALDERGROVE COMMUNITY PHARMACY";"27105 FRASER HIGHWAY";"SUITE 106";"ALDERGROVE";"BC";"V4W3R2";"$10.00";"49.0583988";"-122.4734585"
1120;"SHOPPERS DRUG MART #2266";"A.S.K. PHARMACY INC";"#700 - 26310 FRASER HIGHWAY";"ALDERGROVE";"BC";"V4W2Z7";"$10.53";"49.0580516";"-122.470667"
1121;"ALERT BAY DRUG STORE";"90 FIR STREET";"BOX 306";"ALERT BAY";"BC";"V0N1A0";"$10.99";"50.5838833";"-126.9284996"
1122;"FORTUNE CREEK PHARMACY";"FORTUNE CREEK DRUG COMPANY LTD";"2-2860 SMITH DRIVE";"ARMSTRONG";"BC";"V0E1B1";"$10.99";"50.4476983";"-119.1969938"
1123;"ARMSTRONG PHARMACY &";"WELLNESS CENTRE";"#5 - 3300 SMITH DRIVE";"ARMSTRONG";"BC";"V0E1B1";"$10.99";"50.4476983";"-119.1969938"
1124;"PEOPLES DRUG MART #72";"403 RAILWAY AVENUE";"P.O. BOX 1060";"ASHCROFT";"BC";"V0K1A0";"$12.59";"50.7227262";"-121.2799727"
1125;"BARRIERE I.D.A. PHARMACY";"BOX 830";"4480 BARRIERE TOWN RD";"BARRIERE";"BC";"V0E1E0";"$12.49";"51.1824784";"-120.1237108"
1126;"ALEXANDER MACKENZIE PHARMACY";"C/O BELLA COOLA GENERAL HOSPITAL";"1025 ELCHO ST   PO BOX 160";"BELLA COOLA";"BC";"V0T1C0";"$10.50";"52.3721277";"-126.7539346"
1127;"CATES PHARMACY";"495 BOWEN TRUNK RD";"PO BOX 177";"BOWEN ISLAND";"BC";"V0N1G0";"$11.99";"49.3795577";"-123.3386072"
1128;"PHARMASAVE #162";"7181 WEST SAANICH ROAD";"";"BRENTWOOD BAY";"BC";"V8M1P7";"$12.00";"48.5776623";"-123.448387"
1129;"BRENTWOOD REXALL #7177";"7143 WEST SAANICH";"";"BRENTWOOD BAY";"BC";"V8M1P7";"$12.96";"48.5769425";"-123.4469417"
1130;"COSTCO PHARMACY #51";"3550 BRIGHTON AVENUE";"";"BURNABY";"BC";"V5A4W3";"$4.47";"49.2514169";"-122.917636"
1131;"COSTCO PHARMACY #548";"4500 STILL CREEK DRIVE";"";"BURNABY";"BC";"V5C0E5";"$4.47";"49.2606239";"-122.999502"
1132;"T & T PHARMACY (METROTOWN)";"T & T HEALTH INC";"147-4800 KINGSWAY";"BURNABY";"BC";"V5H4J2";"$7.99";"49.2488091";"-122.9805104"
1133;"METROCARE PHARMACY";"A & C PHARMACEUTICAL LIMITED";"4649 KINGSWAY";"BURNABY";"BC";"V5H2B3";"$7.99";"49.2488091";"-122.9805104"
1134;"CRYSTAL PHARMACY";"AND MEDICAL SUPPLIES";"1611-4500 KINGSWAY";"BURNABY";"BC";"V5H2A9";"$7.99";"49.2488091";"-122.9805104"
1135;"SUNSET PHARMACY";"3818 SUNSET ST.";"";"BURNABY";"BC";"V5G1T3";"$8.60";"49.24951";"-123.019431"
1136;"EXPRESS SCRIPTS CANADA";"PHARMACY";"125-2250 BOUNDARY ROAD";"BURNABY";"BC";"V5M3Z3";"$9.00";"49.2488091";"-122.9805104"
1137;"LONDON DRUGS #56";"4567 LOUGHEED HWY";"#400";"BURNABY";"BC";"V5C3Z6";"$9.59";"49.2684048";"-123.0004282"
1138;"LONDON DRUGS #71";"7280 MARKET CROSS";"";"BURNABY";"BC";"V5J0A2";"$9.59";"49.2488091";"-122.9805104"
1139;"LONDON DRUGS #6";"4970 KINGSWAY";"";"BURNABY";"BC";"V5H2E2";"$9.60";"49.2262713";"-122.9930559"
1140;"LONDON DRUGS #25";"LOUGHEED MALL";"9855 AUSTIN AVENUE";"BURNABY";"BC";"V3J1N4";"$9.60";"49.2339965";"-122.8597926"
1141;"REXALL BURNABY LTC";"3430 BRIGHTON AVENUE";"UNIT #208A";"BURNABY";"BC";"V5A3H4";"$9.80";"49.2526229";"-122.9183812"
1142;"DRUGSTORE PHARMACY #1518";"4700 KINGSWAY";"1105 EATON CENTRE METROTOWN";"BURNABY";"BC";"V5H4M1";"$9.96";"49.2261894";"-123.0027339"
1143;"SAVE-ON-FOODS PHARMACY #2221-";"CAMERON";"3433 NORTH ROAD #102";"BURNABY";"BC";"V3J0A9";"$9.97";"49.2534677";"-122.899533"
1144;"CAPITOL HILL PHARMACY";"PATIENT CARE PHARMACY INC";"4655 HASTINGS ST";"BURNABY";"BC";"V5C2K6";"$9.99";"49.2488091";"-122.9805104"
1145;"SAVE-ON-FOODS #996";"MADISON CENTRE";"4399 LOUGHEED HWY";"BURNABY";"BC";"V5C3Y7";"$9.99";"49.2488091";"-122.9805104"
1146;"EDMONDS PHARMADRUGS";"7315 EDMONDS STREET";"SUITE 105";"BURNABY";"BC";"V3N1A7";"$10.00";"49.2188245";"-122.9514589"
1147;"DRUGLAND PHARMACY";"FREE WILL PUBLIC HOLDINGS INC";"UNIT #107 - 7738 EDMONDS STREET";"BURNABY";"BC";"V3N1B8";"$10.00";"49.2488091";"-122.9805104"
1148;"PHARMASAVE 084";"LMC PHARMACY LTD";"1007 3713 KENSINGTON AVE";"BURNABY";"BC";"V5B0A7";"$10.00";"49.2488091";"-122.9805104"
1149;"SAFEWAY PHARMACY #4911";"0977835 B.C. LTD";"4440  HASTINGS STREET";"BURNABY";"BC";"V5C2K2";"$10.00";"49.2488091";"-122.9805104"
1150;"SAFEWAY PHARMACY #4913";"0977835 B.C. LTD";"6564 EAST HASTINGS STREET";"BURNABY";"BC";"V5B1S2";"$10.00";"49.2488091";"-122.9805104"
1151;"SAFEWAY PHARMACY #4944";"0977835 B.C. LTD";"400-9855 AUSTIN ROAD";"BURNABY";"BC";"V3J1N4";"$10.00";"49.2488091";"-122.9805104"
1152;"SAFEWAY PHARMACY #4954";"0977835 B.C. LTD";"5235 KINGSWAY";"BURNABY";"BC";"V5H2G1";"$10.00";"49.2488091";"-122.9805104"
1153;"BC DRUG";"9618 CAMERON ST";"";"BURNABY";"BC";"V3J1M2";"$10.00";"49.2527393";"-122.8983131"
1154;"SHAFA PHARMACY";"AVICENNA PHARMACY LTD";"7333 EDMONDS ST";"BURNABY";"BC";"V3N1A7";"$10.00";"49.2488091";"-122.9805104"
1155;"GILMORE REMEDY'S RX";"1038078 BC LTD";"320 GILMORE AVE";"BURNABY";"BC";"V5G4R1";"$10.00";"49.2488091";"-122.9805104"
1156;"MEDICINE SHOPPE #292";"BONDRX PHARMACY (KINGSWAY) INC";"M41-4277 KINGSWAY";"BURNABY";"BC";"V5H3Z2";"$10.00";"49.2488091";"-122.9805104"
1157;"CENTRAL PARK PHARMACY";"3963 KINGSWAY";"";"BURNABY";"BC";"V5H1Y7";"$10.00";"49.2329626";"-123.0166432"
1158;"VILLAGE PHARMACY";"9537 ERICKSON DRIVE";"";"BURNABY";"BC";"V3J1M9";"$10.00";"49.2526102";"-122.8999653"
1159;"PRICESMART FOODS PHARMACY#2281";"125 - 6200 MCKAY AVENUE";"";"BURNABY";"BC";"V5H4L7";"$10.00";"49.2267755";"-123.0037799"
1160;"WALMART PHARMACY #3008";"300-9855 AUSTIN AVENUE";"";"BURNABY";"BC";"V3J1N5";"$10.00";"49.2511575";"-122.8963546"
1161;"BONSOR PHARMACY";"#107 - 6411 NELSON AVE";"";"BURNABY";"BC";"V5H4H3";"$10.00";"49.2255434";"-122.9946253"
1162;"FAIRWAY DRUG MART";"7595- 6TH STREET";"";"BURNABY";"BC";"V3N3M6";"$10.00";"49.2225748";"-122.93238"
1163;"BURNABY SQUARE";"PRESCRIPTIONS LTD.";"107 - 7885 - 6TH STREET";"BURNABY";"BC";"V3N3N4";"$10.00";"49.2488091";"-122.9805104"
1164;"SAVE-ON-FOODS #907 PHARMACY";"200 - 7155 KINGSWAY";"";"BURNABY";"BC";"V5E2V1";"$10.00";"49.2188953";"-122.9567991"
1165;"MEDICAL PHARMACY #48";"BOULEVARD PHARMACY LTD";"180-3700 NORTH FRASER WAY";"BURNABY";"BC";"V5J5H4";"$10.00";"49.2488091";"-122.9805104"
1166;"HIGH GATE PHARMACY LTD";"102-7188 KINGSWAY";"";"BURNABY";"BC";"V5E1G3";"$10.00";"49.2181565";"-122.9552366"
1167;"ANITA'S PHARMACY";"4343 HASTINGS STREET";"";"BURNABY";"BC";"V5C2J7";"$10.00";"49.2810488";"-123.0073564"
1168;"SAVE-ON-FOODS PHARMACY #2228";"MARINE WAY";"7501 MARKET CROSSING";"BURNABY";"BC";"V5J0A3";"$10.00";"49.2038105";"-122.9886971"
1169;"NESTERS PHARMACY SFU";"9000 UNIVERSITY HIGH STREET";"";"BURNABY";"BC";"V5A0C1";"$10.00";"49.2777836";"-122.9099386"
1170;"SHOPPERS DRUG MART #2255";"INNER BALANCE PHARMACY";"#104-3433 NORTH ROAD";"BURNABY";"BC";"V3J0A9";"$10.43";"49.2488091";"-122.9805104"
1171;"PHARMASAVE #092";"HEALTHSPRING PHARMACY CORPORATION";"#10-1601 BURNWOOD DRIVE";"BURNABY";"BC";"V5A4H1";"$10.50";"49.2488091";"-122.9805104"
